stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,drugs_related_stop,year
2014-09-26,2023-09-14 19:38:00,M,62,White,Speeding,False,Citation,False,False,2014
2014-09-29,2023-09-14 08:06:00,M,62,Black,Speeding,False,Citation,False,False,2014
2014-10-03,2023-09-14 10:34:00,M,62,Black,Speeding,False,Citation,False,False,2014
2014-10-04,2023-09-14 06:36:00,M,62,White,Speeding,False,Warning,False,False,2014
2014-10-06,2023-09-14 23:21:00,M,62,White,Speeding,False,Citation,False,False,2014
2014-10-17,2023-09-14 03:43:00,M,62,Black,Speeding,False,Citation,False,False,2014
2014-10-27,2023-09-14 07:41:00,M,62,Black,Speeding,False,Citation,False,False,2014
2014-11-03,2023-09-14 15:20:00,M,62,White,Speeding,False,Citation,False,False,2014
2014-11-13,2023-09-14 00:41:00,M,62,White,Speeding,False,Citation,False,False,2014
2014-11-16,2023-09-14 02:58:00,M,62,White,Speeding,False,Citation,False,False,2014
2014-11-19,2023-09-14 06:34:00,F,62,White,Speeding,False,Warning,False,False,2014
2014-12-02,2023-09-14 01:48:00,F,62,White,Speeding,False,Citation,False,False,2014
2014-12-17,2023-09-14 16:18:00,F,62,White,Speeding,False,Citation,False,False,2014
2015-01-03,2023-09-14 12:04:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-01-03,2023-09-14 15:06:00,F,62,White,Speeding,False,Warning,False,False,2015
2015-01-04,2023-09-14 13:46:00,M,62,Black,Speeding,False,Warning,False,False,2015
2015-01-08,2023-09-14 18:01:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-01-17,2023-09-14 11:52:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-01-20,2023-09-14 06:27:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-02-05,2023-09-14 17:33:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-02-06,2023-09-14 23:42:00,F,62,Hispanic,Speeding,False,Citation,False,False,2015
2015-02-14,2023-09-14 09:32:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-02-28,2023-09-14 14:40:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-03-01,2023-09-14 10:00:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-03-15,2023-09-14 06:42:00,M,62,Hispanic,Speeding,False,Citation,False,False,2015
2015-03-22,2023-09-14 11:40:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-04-03,2023-09-14 14:11:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-04-10,2023-09-14 08:59:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-04-19,2023-09-14 10:41:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-04-19,2023-09-14 11:26:00,M,62,Black,Speeding,False,Citation,False,False,2015
2015-05-02,2023-09-14 11:22:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-05-09,2023-09-14 08:45:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-05-17,2023-09-14 23:45:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-05-30,2023-09-14 06:36:00,M,62,Hispanic,Speeding,False,Citation,False,False,2015
2015-07-02,2023-09-14 23:26:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-07-03,2023-09-14 01:08:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-07-04,2023-09-14 12:21:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-07-21,2023-09-14 09:11:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-07-25,2023-09-14 07:20:00,M,62,Black,Speeding,False,Citation,False,False,2015
2015-08-06,2023-09-14 08:39:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-08-31,2023-09-14 11:39:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-09-01,2023-09-14 13:19:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-09-22,2023-09-14 22:17:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-09-24,2023-09-14 16:59:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-09-24,2023-09-14 23:14:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-09-30,2023-09-14 11:18:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-10-03,2023-09-14 16:55:00,M,62,Asian,Speeding,False,Warning,False,False,2015
2015-10-08,2023-09-14 10:15:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-10-31,2023-09-14 22:27:00,M,62,Black,Speeding,False,Citation,False,False,2015
2015-11-01,2023-09-14 08:53:00,F,62,White,Speeding,False,Citation,False,False,2015
2015-11-10,2023-09-14 08:36:00,M,62,White,Speeding,False,Citation,False,False,2015
2015-12-26,2023-09-14 22:11:00,M,62,White,Speeding,False,Citation,False,False,2015
2005-09-30,2023-09-14 14:00:00,M,61,Asian,Speeding,False,Citation,False,False,2005
2005-10-08,2023-09-14 08:25:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-10-13,2023-09-14 09:30:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-10-16,2023-09-14 18:15:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-10-22,2023-09-14 14:00:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-10-27,2023-09-14 08:55:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-10-30,2023-09-14 11:20:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-01,2023-09-14 08:30:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-05,2023-09-14 09:30:00,M,61,Black,Speeding,False,Citation,False,False,2005
2005-11-05,2023-09-14 22:00:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-06,2023-09-14 16:00:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-08,2023-09-14 03:19:00,M,61,Asian,Speeding,False,Citation,False,False,2005
2005-11-11,2023-09-14 12:20:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-11-12,2023-09-14 23:50:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-13,2023-09-14 08:35:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-14,2023-09-14 01:10:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-15,2023-09-14 20:06:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-17,2023-09-14 22:35:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-19,2023-09-14 07:25:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-19,2023-09-14 14:50:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-11-20,2023-09-14 10:30:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-11-22,2023-09-14 23:25:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-23,2023-09-14 16:38:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-25,2023-09-14 08:40:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-27,2023-09-14 09:18:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-11-27,2023-09-14 10:48:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-11-28,2023-09-14 21:00:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-11-29,2023-09-14 11:35:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-12-01,2023-09-14 09:40:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-12-01,2023-09-14 23:15:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-12-05,2023-09-14 09:18:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-12-07,2023-09-14 16:25:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-12-11,2023-09-14 21:00:00,M,61,White,Speeding,False,Citation,False,False,2005
2005-12-18,2023-09-14 16:40:00,F,61,White,Speeding,False,Citation,False,False,2005
2005-12-20,2023-09-14 10:20:00,M,61,White,Speeding,False,Citation,False,False,2005
2006-01-02,2023-09-14 10:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-04,2023-09-14 22:00:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-06,2023-09-14 13:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-07,2023-09-14 12:40:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-10,2023-09-14 22:50:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-12,2023-09-14 11:25:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-01-17,2023-09-14 17:55:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-01-18,2023-09-14 01:23:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-18,2023-09-14 12:10:00,F,61,Hispanic,Speeding,False,Citation,False,False,2006
2006-01-20,2023-09-14 10:00:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-21,2023-09-14 14:53:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-01-22,2023-09-14 07:45:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-22,2023-09-14 20:50:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-01-24,2023-09-14 13:40:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-01-27,2023-09-14 08:25:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-01-31,2023-09-14 20:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-02-02,2023-09-14 08:25:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-02-09,2023-09-14 15:16:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-02-15,2023-09-14 15:25:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-02-15,2023-09-14 17:28:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-02-26,2023-09-14 16:45:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-07,2023-09-14 13:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-08,2023-09-14 01:00:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-03-08,2023-09-14 10:16:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-03-09,2023-09-14 18:25:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-10,2023-09-14 20:44:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-13,2023-09-14 13:48:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-03-14,2023-09-14 07:50:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-17,2023-09-14 00:15:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-18,2023-09-14 14:57:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-03-19,2023-09-14 10:35:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-20,2023-09-14 12:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-26,2023-09-14 03:43:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-03-26,2023-09-14 09:00:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-03-29,2023-09-14 00:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-03-30,2023-09-14 08:30:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-04-04,2023-09-14 10:45:00,M,61,White,Speeding,False,Warning,False,False,2006
2006-04-09,2023-09-14 16:15:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-04-10,2023-09-14 11:47:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-04-11,2023-09-14 18:40:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-04-15,2023-09-14 12:00:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-04-19,2023-09-14 06:47:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-04-19,2023-09-14 16:19:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-04-20,2023-09-14 08:45:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-04-22,2023-09-14 23:00:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-04-29,2023-09-14 08:55:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-05-04,2023-09-14 16:20:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-05-07,2023-09-14 07:20:00,M,61,Asian,Speeding,False,Citation,False,False,2006
2006-05-07,2023-09-14 14:15:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-05-07,2023-09-14 20:19:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-05-11,2023-09-14 13:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-05-18,2023-09-14 11:28:00,F,61,Black,Speeding,False,Citation,False,False,2006
2006-05-27,2023-09-14 08:15:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-05-28,2023-09-14 08:50:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-05-31,2023-09-14 11:55:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-06-05,2023-09-14 09:55:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-06-09,2023-09-14 09:30:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-06-13,2023-09-14 10:50:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-07-04,2023-09-14 23:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-07-05,2023-09-14 19:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-07-06,2023-09-14 00:20:00,M,61,Black,Speeding,False,Warning,False,False,2006
2006-07-10,2023-09-14 18:35:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-07-12,2023-09-14 06:59:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-07-13,2023-09-14 23:10:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-07-17,2023-09-14 22:28:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-07-19,2023-09-14 07:35:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-07-20,2023-09-14 06:25:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-07-21,2023-09-14 09:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-07-24,2023-09-14 12:23:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-07-31,2023-09-14 10:17:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-08-07,2023-09-14 01:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-08-13,2023-09-14 16:50:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-08-15,2023-09-14 09:35:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-08-15,2023-09-14 15:16:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-08-26,2023-09-14 21:15:00,F,61,Black,Speeding,False,Citation,False,False,2006
2006-08-29,2023-09-14 12:16:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-08-30,2023-09-14 16:12:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-09-03,2023-09-14 12:18:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-05,2023-09-14 09:40:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-05,2023-09-14 12:45:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-09-07,2023-09-14 13:12:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-09-08,2023-09-14 19:35:00,M,61,White,Speeding,True,Citation,False,True,2006
2006-09-10,2023-09-14 15:45:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-13,2023-09-14 20:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-16,2023-09-14 10:08:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-16,2023-09-14 16:10:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-09-17,2023-09-14 09:00:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-18,2023-09-14 16:40:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-19,2023-09-14 06:45:00,M,61,Asian,Speeding,False,Citation,False,False,2006
2006-09-20,2023-09-14 08:20:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-21,2023-09-14 20:01:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-21,2023-09-14 23:45:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-09-28,2023-09-14 01:25:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-02,2023-09-14 11:28:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-10-08,2023-09-14 08:40:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-12,2023-09-14 09:45:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-14,2023-09-14 23:55:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-15,2023-09-14 23:10:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-24,2023-09-14 13:30:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-10-25,2023-09-14 08:45:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-10-27,2023-09-14 09:36:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-29,2023-09-14 21:55:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-29,2023-09-14 22:45:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-10-30,2023-09-14 09:30:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-03,2023-09-14 00:00:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-03,2023-09-14 10:00:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-05,2023-09-14 10:40:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-11-05,2023-09-14 18:32:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-11-08,2023-09-14 14:55:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-14,2023-09-14 09:08:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-14,2023-09-14 16:20:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-15,2023-09-14 09:50:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-21,2023-09-14 03:21:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-11-22,2023-09-14 17:35:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-11-25,2023-09-14 08:30:00,F,61,White,Speeding,False,Citation,False,False,2006
2006-12-17,2023-09-14 11:41:00,M,61,White,Speeding,False,Citation,False,False,2006
2006-12-19,2023-09-14 02:00:00,M,61,Black,Speeding,False,Citation,False,False,2006
2006-12-29,2023-09-14 18:53:00,M,61,White,Speeding,False,Citation,False,False,2006
2007-01-03,2023-09-14 15:46:00,F,61,White,Speeding,False,Citation,False,False,2007
2007-01-04,2023-09-14 07:15:00,M,61,White,Speeding,False,Citation,False,False,2007
2007-01-04,2023-09-14 08:55:00,M,61,White,Speeding,False,Citation,False,False,2007
2007-01-07,2023-09-14 08:30:00,M,61,White,Speeding,False,Citation,False,False,2007
2007-01-07,2023-09-14 09:40:00,F,61,White,Speeding,False,Citation,False,False,2007
2007-01-12,2023-09-14 07:55:00,F,61,White,Speeding,False,Citation,False,False,2007
2007-01-14,2023-09-14 00:35:00,M,61,White,Speeding,False,Citation,False,False,2007
2007-01-15,2023-09-14 14:05:00,F,61,Hispanic,Speeding,False,Citation,False,False,2007
2007-01-16,2023-09-14 13:45:00,F,61,White,Speeding,False,Citation,False,False,2007
2007-01-17,2023-09-14 09:00:00,M,61,Asian,Speeding,False,Citation,False,False,2007
2007-01-18,2023-09-14 14:45:00,M,61,Black,Speeding,False,Citation,False,False,2007
2007-01-19,2023-09-14 22:25:00,F,61,White,Speeding,False,Citation,False,False,2007
2007-01-20,2023-09-14 08:31:00,F,61,White,Speeding,False,Citation,False,False,2007
2007-01-20,2023-09-14 14:00:00,M,61,White,Speeding,False,Citation,False,False,2007
2007-01-21,2023-09-14 19:10:00,F,61,White,Speeding,False,Citation,False,False,2007
2007-01-23,2023-09-14 22:30:00,M,61,White,Speeding,False,Citation,False,False,2007
2007-01-24,2023-09-14 11:55:00,F,61,White,Speeding,False,Citation,False,False,2007
